INDICATOR,ORG_TYPE,ORG_CODE,ONS_CODE,NAME,ACH_DATE,MEASURE,VALUE,DQ
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Oct-22,DIAG_RATE_65_PLUS_LL,58.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Oct-22,DIAG_RATE_65_PLUS_UL,70.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,5580.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,8523.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,30-Nov-22,DIAG_RATE_65_PLUS,65.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,30-Nov-22,DIAG_RATE_65_PLUS_LL,58.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,30-Nov-22,DIAG_RATE_65_PLUS_UL,71.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,5555.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,8542.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Dec-22,DIAG_RATE_65_PLUS,65.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Dec-22,DIAG_RATE_65_PLUS_LL,58.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Dec-22,DIAG_RATE_65_PLUS_UL,70.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,5530.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,8533.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Jan-23,DIAG_RATE_65_PLUS,64.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Jan-23,DIAG_RATE_65_PLUS_LL,58.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,31-Jan-23,DIAG_RATE_65_PLUS_UL,70.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,5613.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,8553.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,28-Feb-23,DIAG_RATE_65_PLUS,65.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,28-Feb-23,DIAG_RATE_65_PLUS_LL,59.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D4U1Y,E38000252,NHS FRIMLEY ICB - D4U1Y,28-Feb-23,DIAG_RATE_65_PLUS_UL,71.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Apr-22,DEMENTIA_REGISTER_65_PLUS,14279.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,23162.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Apr-22,DIAG_RATE_65_PLUS,61.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Apr-22,DIAG_RATE_65_PLUS_LL,55.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Apr-22,DIAG_RATE_65_PLUS_UL,66.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",31-May-22,DEMENTIA_REGISTER_65_PLUS,14416.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",31-May-22,DEMENTIA_ESTIMATE_65_PLUS,23495.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",31-May-22,DIAG_RATE_65_PLUS,61.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",31-May-22,DIAG_RATE_65_PLUS_LL,55.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",31-May-22,DIAG_RATE_65_PLUS_UL,66.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Jun-22,DEMENTIA_REGISTER_65_PLUS,14436.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,23561.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Jun-22,DIAG_RATE_65_PLUS,61.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Jun-22,DIAG_RATE_65_PLUS_LL,55.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",30-Jun-22,DIAG_RATE_65_PLUS_UL,66.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,14450.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,23642.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jul-22,DIAG_RATE_65_PLUS,61.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jul-22,DIAG_RATE_65_PLUS_LL,55.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jul-22,DIAG_RATE_65_PLUS_UL,66.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,14499.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,23691.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Aug-22,DIAG_RATE_65_PLUS,61.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Aug-22,DIAG_RATE_65_PLUS_LL,55.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Aug-22,DIAG_RATE_65_PLUS_UL,66.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,14538.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,23757.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Sep-22,DIAG_RATE_65_PLUS,61.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Sep-22,DIAG_RATE_65_PLUS_LL,55.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Sep-22,DIAG_RATE_65_PLUS_UL,66.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,14501.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,23798.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Oct-22,DIAG_RATE_65_PLUS,60.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Oct-22,DIAG_RATE_65_PLUS_LL,54.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Oct-22,DIAG_RATE_65_PLUS_UL,66.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,14693.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,23831.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Nov-22,DIAG_RATE_65_PLUS,61.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Nov-22,DIAG_RATE_65_PLUS_LL,55.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,30-Nov-22,DIAG_RATE_65_PLUS_UL,66.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,14515.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,23824.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Dec-22,DIAG_RATE_65_PLUS,60.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Dec-22,DIAG_RATE_65_PLUS_LL,54.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Dec-22,DIAG_RATE_65_PLUS_UL,66.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,14207.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,23806.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jan-23,DIAG_RATE_65_PLUS,59.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jan-23,DIAG_RATE_65_PLUS_LL,53.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,31-Jan-23,DIAG_RATE_65_PLUS_UL,64.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,14234.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,23856.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,28-Feb-23,DIAG_RATE_65_PLUS,59.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,28-Feb-23,DIAG_RATE_65_PLUS_LL,53.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,D9Y0V,E38000253,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - D9Y0V,28-Feb-23,DIAG_RATE_65_PLUS_UL,64.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Apr-22,DEMENTIA_REGISTER_65_PLUS,5938.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,9270.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Apr-22,DIAG_RATE_65_PLUS,64.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Apr-22,DIAG_RATE_65_PLUS_LL,57.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Apr-22,DIAG_RATE_65_PLUS_UL,69.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",31-May-22,DEMENTIA_REGISTER_65_PLUS,5955.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",31-May-22,DEMENTIA_ESTIMATE_65_PLUS,9300.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",31-May-22,DIAG_RATE_65_PLUS,64.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",31-May-22,DIAG_RATE_65_PLUS_LL,57.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",31-May-22,DIAG_RATE_65_PLUS_UL,69.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Jun-22,DEMENTIA_REGISTER_65_PLUS,6014.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,9346.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Jun-22,DIAG_RATE_65_PLUS,64.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Jun-22,DIAG_RATE_65_PLUS_LL,57.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",30-Jun-22,DIAG_RATE_65_PLUS_UL,70.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Jul-22,DEMENTIA_REGISTER_65_PLUS,6043.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,9383.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Jul-22,DIAG_RATE_65_PLUS,64.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Jul-22,DIAG_RATE_65_PLUS_LL,57.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Jul-22,DIAG_RATE_65_PLUS_UL,70.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Aug-22,DEMENTIA_REGISTER_65_PLUS,6023.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,9400.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Aug-22,DIAG_RATE_65_PLUS,64.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Aug-22,DIAG_RATE_65_PLUS_LL,57.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Aug-22,DIAG_RATE_65_PLUS_UL,69.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",30-Sep-22,DEMENTIA_REGISTER_65_PLUS,6077.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,9432.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",30-Sep-22,DIAG_RATE_65_PLUS,64.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",30-Sep-22,DIAG_RATE_65_PLUS_LL,57.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",30-Sep-22,DIAG_RATE_65_PLUS_UL,70.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Oct-22,DEMENTIA_REGISTER_65_PLUS,6145.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,9492.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Oct-22,DIAG_RATE_65_PLUS,64.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Oct-22,DIAG_RATE_65_PLUS_LL,58.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,M1J4Y,E38000249,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",31-Oct-22,DIAG_RATE_65_PLUS_UL,70.4,
